Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,Rating,Review,Category,Size,Type,Price,Content Rating,Genres,Android Ver
2,0.6166666666666667,0.7916666666666667,4.2,husband sailing greece weeks helpful reassuring v easy great family friends comment,19,8.5,0,0.0,1,66,16
2,0.58,0.515,4.2,great apps comes handy finding ships best part gps shows location heading towards ship heading sometimes basic chart appear need reinstall ok,19,8.5,0,0.0,1,66,16
2,0.2602272727272727,0.575,4.2,cool shows ships name position speed direction follow friends world ship day time live ca ask need,19,8.5,0,0.0,1,66,16
0,-0.05,0.4,4.2,long delays loading information ship track always display paid premium version,19,8.5,0,0.0,1,66,16
0,-0.125,0.3442307692307692,4.2,slow update regularly way behind boats really,19,8.5,0,0.0,1,66,16
0,-0.3,0.1,4.2,loses track vessels often ais sync,19,8.5,0,0.0,1,66,16
1,0.0,0.0,4.2,works great reason showing ships today checked settings correct,19,8.5,0,0.0,1,66,16
2,0.3393939393939393,0.5499999999999999,4.2,good works well work ships near live comes handy keeps updated ships whereabouts much better similar apps,19,8.5,0,0.0,1,66,16
2,0.4,0.8,4.2,shows ships harbor free,19,8.5,0,0.0,1,66,16
1,0.0,0.0,4.2,cant see ship anchored need see anchor icon pls fix thanks,19,8.5,0,0.0,1,66,16
1,0.0,0.0,4.2,update delay eta chantes days updates please fix,19,8.5,0,0.0,1,66,16
0,-0.1666666666666666,0.4333333333333333,4.2,every time showing black screen google play services updating,19,8.5,0,0.0,1,66,16
2,0.65,0.725,4.2,enjoyed using cruise holiday great ship spotting med biscay,19,8.5,0,0.0,1,66,16
1,0.0,0.4625,4.2,able see husband boat crossed gulf two mine failed show position,19,8.5,0,0.0,1,66,16
2,0.2333333333333333,0.2478632478632478,4.2,good update regularly sometimes show boat map last fix ago somewhere else,19,8.5,0,0.0,1,66,16
2,0.2666666666666666,0.3083333333333333,4.2,find useful able informed vessels location need know especiaslly family members seafarer essential app thank,19,8.5,0,0.0,1,66,16
0,-0.1666666666666666,0.4333333333333333,4.2,dev pls fix compatibility huawei black screen show google play services updating thx,19,8.5,0,0.0,1,66,16
0,-0.4,0.7,4.2,spotty accuracy days minute others minutes behind,19,8.5,0,0.0,1,66,16
1,0.0,0.0,4.2,km lintas asahan date map date still,19,8.5,0,0.0,1,66,16
0,-1.0,1.0,4.4,worst update,6,4.0,0,0.0,1,34,23
0,-0.0909090909090908,0.3303030303030303,4.4,new update bad ca facebook properly every time log facebook something wants log repeatedly happening,6,4.0,0,0.0,1,34,23
2,0.55,0.51875,4.4,great app love addition search page consider adding function incognito keyboard future keep good work,6,4.0,0,0.0,1,34,23
2,0.4185185185185185,0.6592592592592593,4.4,never thought using suppose call secondary great care history bookmarking sites anything like time perfect quick search whatever want bookmark something well say secondary browser easy access button open firefox google great browser rather wonderful extension,6,4.0,0,0.0,1,34,23
2,0.4583333333333333,0.6791666666666667,4.4,best long way possible site able enforce adverts us collect us sites set allow ca spy greedy advert money info stealing money eg forbes see never pathetic great job ff,6,4.0,0,0.0,1,34,23
2,0.2142857142857142,0.4341269841269841,4.4,many essential things missing bookmarks want us without adblocker really possibility choose different search providers searching even possibility change text size come fix surely make better,6,4.0,0,0.0,1,34,23
2,0.0148148148148148,0.650925925925926,4.4,work quite well says really really lacks tab opening background feature tab management options difficult individually close tabs easily mistakenly erase session trying close tab addition errors showing text mobile mode wide screen mode difficult read sites like news articles etc otherwise would perfect two frustrating points hope future improvement,6,4.0,0,0.0,1,34,23
2,0.225,0.4379807692307692,4.4,presents safe tracking free private browsing option give functionality turns data think sharing collected firefox shared anyway regular think,6,4.0,0,0.0,1,34,23
2,0.2227272727272727,0.4280723905723906,4.4,think serves purpose quite gracefully though bummed know option open blank new tab think feature would surely switch chrome try add feature future keep good work,6,4.0,0,0.0,1,34,23
2,0.11875,0.68125,4.4,please read firefox focus webrtc enabled default possible conveniently disable means ip leak guaranteed even using vpn secure ip leak via webrtc great app,6,4.0,0,0.0,1,34,23
2,0.2170454545454545,0.3943181818181818,4.4,could better better tab management ca open pages please fix go top page start issue open new link go back old,6,4.0,0,0.0,1,34,23
2,0.6000000000000001,0.9,4.4,firefox focus mobile browsers faster experience ever stripping vestigial features use would amazing desktop experience like,6,4.0,0,0.0,1,34,23
2,0.175,0.5666666666666667,4.4,excited heard browser disappointed first thing search routed search yahoo people today know yahoo logs searches forward search bing bing also logs search rate better search goes search engine,6,4.0,0,0.0,1,34,23
1,0.0,0.75,4.4,nice fast purple trashcan button pops every time scroll webpage really annoying though might enough make switch another browser,6,4.0,0,0.0,1,34,23
2,0.3089285714285714,0.6071428571428571,4.4,works exactly advertised well since know people usually cut chase bookmarks would nice addition course since might want kept private password lock also added perfect private browser,6,4.0,0,0.0,1,34,23
2,0.15,0.3125,4.4,focus always wished opinion able manipulate create destroy tabs manually would give star rating,6,4.0,0,0.0,1,34,23
2,0.1354910714285714,0.3982142857142857,4.4,basic secure browser open daily browser tabs weeks back left open scripts adverts making bulky firefox focus want look online something need saved tab researching something online hitting many pages get bogged tracking scripts miners surf firefox focus replacement firefox chrome full browsers run whatever scripts miners adverts told want shopping forums etc normal browser want google cheese find tv manual general browsing firefox focus set us default web phone temporary need bookmarks tabs stored memory pages run written load full like chrome called firefox focus,6,4.0,0,0.0,1,34,23
2,0.1496279761904762,0.5618303571428572,4.4,love pretty massive flaws see picture source page zoomed hard scroll unzoom want manage multiple tabs possible absolute nightmare manage often accidentally bump clear button doubles multiple tabs button smart idea thing really sticks sitting bottom right screen instead obvious opening normal top right menu browsers,6,4.0,0,0.0,1,34,23
2,0.4749999999999999,0.675,4.4,think good privacy kind thing like ad blocking tracking protection morever snappy light ready browser suspecious find focus using duck duck go default search engine instead google,6,4.0,0,0.0,1,34,23
2,0.0727272727272727,0.6757575757575758,4.4,important thing feature needs add open new tab without refreshing page try return page hope mozilla team read review annoying users without feature thanks,6,4.0,0,0.0,1,34,23
2,0.408008658008658,0.5798701298701299,4.4,really fast beautiful good tab management ca stay tab open link new tab return original tab takes top page good also ca close single tab,6,4.0,0,0.0,1,34,23
1,0.0,0.1666666666666666,4.4,place multiple tabs moreover open multiple tabs indirectly way select delete data wiped time,6,4.0,0,0.0,1,34,23
2,0.1428571428571428,0.5803571428571428,4.4,trash right email send button cant send mail hit trash deletes entire online mail session way move trashcan,6,4.0,0,0.0,1,34,23
2,0.325,0.6392857142857143,4.4,brilliant simple fast stops ads wipes history privacy focused things ca eg save pages rather fast bloated,6,4.0,0,0.0,1,34,23
2,0.2181818181818181,0.5053977272727272,4.4,good able open new tabs new tab works open link new tab existing tab please add new tab functionality,6,4.0,0,0.0,1,34,23
2,0.22,0.6799999999999999,4.4,ca explain wrong many bugs many far better,6,4.0,0,0.0,1,34,23
2,0.301010101010101,0.5626262626262626,4.4,suggestion kindly link opened new tab problem keep redirecting main tab ad website,6,4.0,0,0.0,1,34,23
2,0.2005050505050505,0.4674242424242424,4.4,clean solid function included missing features would perfect default browser ability create new empty tabs ability close tabs bookmarks,6,4.0,0,0.0,1,34,23
2,0.3666666666666667,0.4333333333333333,4.4,love app nothing feel would enjoy using translate feature place thanks reading,6,4.0,0,0.0,1,34,23
2,0.0999999999999999,0.4923076923076923,4.4,nice broser slow browsing speed make connection chrome regular firefox hope fix speed issue,6,4.0,0,0.0,1,34,23
1,0.0,1.0,4.4,upload file choose file key take response clicking browsers job solve matter,6,4.0,0,0.0,1,34,23
2,0.65,0.625,4.4,great relief unwanted pop ups showing whats browsing history automatically erased,6,4.0,0,0.0,1,34,23
2,0.3454545454545454,0.4848484848484848,4.4,hoped found new love firefox pc aside search engine customization available bookmarks font size options,6,4.0,0,0.0,1,34,23
1,0.0,0.0,4.4,moment turned youtube video got ad installed run youtube trying sleep ads disrupt uninstalled,6,4.0,0,0.0,1,34,23
2,0.49375,0.7000000000000001,4.4,fast lightweight secure else need thank developers supporters find page function warm welcomed,6,4.0,0,0.0,1,34,23
0,-1.0,1.0,4.4,worst update,6,4.0,0,0.0,1,34,23
0,-0.0909090909090908,0.3303030303030303,4.4,new update bad ca facebook properly every time log facebook something wants log repeatedly happening,6,4.0,0,0.0,1,34,23
2,0.55,0.51875,4.4,great app love addition search page consider adding function incognito keyboard future keep good work,6,4.0,0,0.0,1,34,23
2,0.4185185185185185,0.6592592592592593,4.4,never thought using suppose call secondary great care history bookmarking sites anything like time perfect quick search whatever want bookmark something well say secondary browser easy access button open firefox google great browser rather wonderful extension,6,4.0,0,0.0,1,34,23
2,0.4583333333333333,0.6791666666666667,4.4,best long way possible site able enforce adverts us collect us sites set allow ca spy greedy advert money info stealing money eg forbes see never pathetic great job ff,6,4.0,0,0.0,1,34,23
2,0.5351190476190476,0.7142857142857143,4.4,best browser privacy concern please browser made mozilla know incognito tabs lazy folks firefox focus tagline browse erase repeat absolutely right faster original firefox lol,6,4.0,0,0.0,1,34,23
2,0.0148148148148148,0.650925925925926,4.4,work quite well says really really lacks tab opening background feature tab management options difficult individually close tabs easily mistakenly erase session trying close tab addition errors showing text mobile mode wide screen mode difficult read sites like news articles etc otherwise would perfect two frustrating points hope future improvement,6,4.0,0,0.0,1,34,23
2,0.225,0.4379807692307692,4.4,presents safe tracking free private browsing option give functionality turns data think sharing collected firefox shared anyway regular think,6,4.0,0,0.0,1,34,23
2,0.11875,0.68125,4.4,please read firefox focus webrtc enabled default possible conveniently disable means ip leak guaranteed even using vpn secure ip leak via webrtc great app,6,4.0,0,0.0,1,34,23
2,0.2170454545454545,0.3943181818181818,4.4,could better better tab management ca open pages please fix go top page start issue open new link go back old,6,4.0,0,0.0,1,34,23
2,0.6000000000000001,0.9,4.4,firefox focus mobile browsers faster experience ever stripping vestigial features use would amazing desktop experience like,6,4.0,0,0.0,1,34,23
2,0.175,0.5666666666666667,4.4,excited heard browser disappointed first thing search routed search yahoo people today know yahoo logs searches forward search bing bing also logs search rate better search goes search engine,6,4.0,0,0.0,1,34,23
2,0.3089285714285714,0.6071428571428571,4.4,works exactly advertised well since know people usually cut chase bookmarks would nice addition course since might want kept private password lock also added perfect private browser,6,4.0,0,0.0,1,34,23
2,0.15,0.3125,4.4,focus always wished opinion able manipulate create destroy tabs manually would give star rating,6,4.0,0,0.0,1,34,23
2,0.1496279761904762,0.5618303571428572,4.4,love pretty massive flaws see picture source page zoomed hard scroll unzoom want manage multiple tabs possible absolute nightmare manage often accidentally bump clear button doubles multiple tabs button smart idea thing really sticks sitting bottom right screen instead obvious opening normal top right menu browsers,6,4.0,0,0.0,1,34,23
2,0.0727272727272727,0.6757575757575758,4.4,important thing feature needs add open new tab without refreshing page try return page hope mozilla team read review annoying users without feature thanks,6,4.0,0,0.0,1,34,23
2,0.408008658008658,0.5798701298701299,4.4,really fast beautiful good tab management ca stay tab open link new tab return original tab takes top page good also ca close single tab,6,4.0,0,0.0,1,34,23
1,0.0,0.1666666666666666,4.4,place multiple tabs moreover open multiple tabs indirectly way select delete data wiped time,6,4.0,0,0.0,1,34,23
2,0.1428571428571428,0.5803571428571428,4.4,trash right email send button cant send mail hit trash deletes entire online mail session way move trashcan,6,4.0,0,0.0,1,34,23
2,0.325,0.6392857142857143,4.4,brilliant simple fast stops ads wipes history privacy focused things ca eg save pages rather fast bloated,6,4.0,0,0.0,1,34,23
2,0.2181818181818181,0.5053977272727272,4.4,good able open new tabs new tab works open link new tab existing tab please add new tab functionality,6,4.0,0,0.0,1,34,23
2,0.22,0.6799999999999999,4.4,ca explain wrong many bugs many far better,6,4.0,0,0.0,1,34,23
2,0.301010101010101,0.5626262626262626,4.4,suggestion kindly link opened new tab problem keep redirecting main tab ad website,6,4.0,0,0.0,1,34,23
2,0.3666666666666667,0.4333333333333333,4.4,love app nothing feel would enjoy using translate feature place thanks reading,6,4.0,0,0.0,1,34,23
2,0.0999999999999999,0.4923076923076923,4.4,nice broser slow browsing speed make connection chrome regular firefox hope fix speed issue,6,4.0,0,0.0,1,34,23
2,0.225,0.4267857142857142,4.4,thing found missing simple bookmark drawer links frequently make default browser perfect stars happens,6,4.0,0,0.0,1,34,23
2,0.65,0.625,4.4,great relief unwanted pop ups showing whats browsing history automatically erased,6,4.0,0,0.0,1,34,23
2,0.3454545454545454,0.4848484848484848,4.4,hoped found new love firefox pc aside search engine customization available bookmarks font size options,6,4.0,0,0.0,1,34,23
1,0.0,0.0,4.4,moment turned youtube video got ad installed run youtube trying sleep ads disrupt uninstalled,6,4.0,0,0.0,1,34,23
2,0.3125,0.5625,4.7,use night better normal flash light lights whole room need find something,29,4.9,0,0.0,1,103,12
2,0.4333333333333333,0.8333333333333334,4.7,really easy like,29,4.9,0,0.0,1,103,12
2,0.5375,0.7333333333333334,4.7,really good app easy use works fine thankful nice,29,4.9,0,0.0,1,103,12
2,1.0,1.0,4.7,perfect need going car shopping trying get house night,29,4.9,0,0.0,1,103,12
2,0.6500000000000001,0.85,4.7,amazing flashlight bright,29,4.9,0,0.0,1,103,12
2,0.145,0.3383333333333334,4.7,first open first time flashlight turns great thanks android flashlight need whole family blinded trying screen flashlight default behavior first launch second screen flashlight force screen stay constantly touch screen turn useless,29,4.9,0,0.0,1,103,12
0,-0.2166666666666666,0.48,4.7,flashlight annoying change another return ad free ver pops trying read website instructions troubling wanted save battery life steps half time returning fat fingered got ad x close ad small accurately depress,29,4.9,0,0.0,1,103,12
2,0.4583333333333333,0.4916666666666666,4.7,waaaaaaaaaaaaaaaaaaaaay many ads every time ad comes flashlight turns super bright useful,29,4.9,0,0.0,1,103,12
0,-0.1875,0.75,4.7,awful way many unavoidable adds music containing swear words,29,4.9,0,0.0,1,103,12
2,0.4453125,0.35,4.7,help many moments thank much araxide júnior,29,4.9,0,0.0,1,103,12
2,0.25,0.3333333333333333,4.7,first time learn flashlight get knowledge,29,4.9,0,0.0,1,103,12
2,0.5,0.9,4.7,powerful light upgraded version really happy,29,4.9,0,0.0,1,103,12
2,0.3928571428571428,0.5178571428571428,4.7,many combass work right,29,4.9,0,0.0,1,103,12
0,-0.8,0.9,4.7,pop ads make almost worthless,29,4.9,0,0.0,1,103,12
1,0.0,0.0,4.7,bugs freeze flashlight unacceptable,29,4.9,0,0.0,1,103,12
2,0.025,0.3,4.7,works really well dark,29,4.9,0,0.0,1,103,12
1,0.0,0.0,4.7,boo even work,29,4.9,0,0.0,1,103,12
2,0.2,0.2,4.7,really like,29,4.9,0,0.0,1,103,12
1,0.0,0.0,4.7,activate drains battery whenever,29,4.9,0,0.0,1,103,12
2,0.7,0.6000000000000001,4.7,good,29,4.9,0,0.0,1,103,12
2,0.7,0.6000000000000001,4.7,good,29,4.9,0,0.0,1,103,12
2,0.4333333333333333,0.8333333333333334,4.7,easy tq,29,4.9,0,0.0,1,103,12
1,0.0,0.0,4.7,talabwalia sran,29,4.9,0,0.0,1,103,12
2,0.6000000000000001,0.9,4.7,amazing,29,4.9,0,0.0,1,103,12
2,1.0,1.0,4.7,everything perfect,29,4.9,0,0.0,1,103,12
2,0.91,0.7800000000000001,4.7,good,29,4.9,0,0.0,1,103,12
2,0.6,1.0,4.7,nice,29,4.9,0,0.0,1,103,12
2,0.5,0.85,4.7,nice light,29,4.9,0,0.0,1,103,12
2,1.0,1.0,4.7,wonderful,29,4.9,0,0.0,1,103,12
2,0.2,0.2,4.7,thanks,29,4.9,0,0.0,1,103,12
2,0.8,0.75,4.7,great,29,4.9,0,0.0,1,103,12
2,0.7,0.6000000000000001,4.7,good,29,4.9,0,0.0,1,103,12
2,0.7,0.6000000000000001,4.7,good,29,4.9,0,0.0,1,103,12
2,0.6,1.0,4.7,nice,29,4.9,0,0.0,1,103,12
2,0.6,1.0,4.7,nice,29,4.9,0,0.0,1,103,12
0,-0.1,0.375,4.4,turns flashlight enhance total waste time,29,8.5,0,0.0,1,103,16
2,0.1971428571428571,0.6371428571428571,4.4,everyday right bedroom light believe totally dependable love,29,8.5,0,0.0,1,103,16
2,0.4666666666666666,0.6,4.4,love ca ask better light,29,8.5,0,0.0,1,103,16
2,0.7916666666666667,0.6583333333333332,4.4,twenty stars best ever made awesome older version butt awesome best ever ever ever,29,8.5,0,0.0,1,103,16
2,0.7,0.6000000000000001,4.4,works good,29,8.5,0,0.0,1,103,16
2,0.7,0.5,4.4,best flash light tool ever seen,29,8.5,0,0.0,1,103,16
2,1.0,1.0,4.4,works perfect phone,29,8.5,0,0.0,1,103,16
2,0.4166666666666666,0.6833333333333333,4.4,super light,29,8.5,0,0.0,1,103,16
2,1.0,0.75,4.4,great one,29,8.5,0,0.0,1,103,16
2,0.85,1.0,4.4,beautiful,29,8.5,0,0.0,1,103,16
0,-0.45,0.9,4.4,gives massage opening unfortunately flashlight stopped creates irritating,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,install oppo plus hanged installing forever,29,8.5,0,0.0,1,103,16
2,0.45,0.75,4.4,fantastic flashlight love shake start mode features,29,8.5,0,0.0,1,103,16
2,0.45,0.6,4.4,ok ads cover button shut light,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,bhujia bro bahai bro people,29,8.5,0,0.0,1,103,16
2,0.0999999999999999,0.7666666666666666,4.4,good hate ads free,29,8.5,0,0.0,1,103,16
2,0.5111111111111111,0.65,4.4,great need quick light,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,like,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,flashlight,29,8.5,0,0.0,1,103,16
2,0.91,0.7800000000000001,4.4,good apps,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,happened flashlight switch widget,29,8.5,0,0.0,1,103,16
1,0.0,0.0,4.4,helpful tool,29,8.5,0,0.0,1,103,16
2,0.7,0.6000000000000001,4.4,good,29,8.5,0,0.0,1,103,16
2,0.5333333333333333,0.4666666666666667,4.4,helpful free best worlds,29,8.5,0,0.0,1,103,16
2,0.5666666666666667,0.7166666666666668,4.4,easy use good,29,8.5,0,0.0,1,103,16
2,0.655,0.74,4.4,good light,29,8.5,0,0.0,1,103,16
2,0.7,0.6000000000000001,4.4,verry verry good aap,29,8.5,0,0.0,1,103,16
2,0.4875,0.8,4.4,far good,29,8.5,0,0.0,1,103,16
2,0.5,1.0,4.4,stylish,29,8.5,0,0.0,1,103,16
2,0.2,0.6,4.3,improved lot time example edit replies comments even edit photos posting every day works great thing missing messaging flickrmail,24,16.0,0,0.0,3,77,19
0,-0.04375,0.33125,4.3,every time try share photo tumblr get logged apps think yahoo could least manage make compatible apparently even much ask,24,16.0,0,0.0,3,77,19
0,-0.4333333333333333,0.7523809523809524,4.3,worthless sadly ca even log begin simply says recognize info yet immediately log problems pc yes retried lot followed suggestions,24,16.0,0,0.0,3,77,19
0,-0.0124999999999999,0.5392857142857143,4.3,newer versions pretty much useless since albums simply load matter fast wifi connection albums sit never load know one uninstalled,24,16.0,0,0.0,3,77,19
2,0.1775,0.505,4.3,ok slow loading nice pictures would load next week could grow beard handful pics load even bars takes pleasure browsing images,24,16.0,0,0.0,3,77,19
2,0.4266666666666666,0.4933333333333333,4.3,august lot changed since last review years ago changed hands yahoo property owned smug mug seems good change made quick fixes involving downloading viewing photos also spam accounts redesigned browsing artists felt clunky even wifi connection even upload photos tougher app far best way upload flickr instagram,24,16.0,0,0.0,3,77,19
2,0.1796296296296296,0.2962962962962963,4.3,flickr social media artistic outlet exhibition space love global aspect seeing art around world daily gets viewpoint providing peaceful place see art arabs russians chinese israelis many european individuals sharing experience,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,auto uploader keep uploading ca see uploading please add feature distinguish online offline photos also add upload queue view progress,24,16.0,0,0.0,3,77,19
2,0.2583333333333333,0.3072649572649572,4.3,great app except auto uploader uploads whatever wants making really unsafe backup pictures videos need clear data regularly trigger upload pictures videos uploaded first run,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,one thing found lacking ca batch processing need pc mac,24,16.0,0,0.0,3,77,19
2,0.3,0.0,4.3,flickr pics would really useful could arrange albums order place,24,16.0,0,0.0,3,77,19
2,0.53125,0.49375,4.3,love app would like newsfeed like experience like instagram facebook able multiple tags otherwise great app,24,16.0,0,0.0,3,77,19
2,0.5,0.5,4.3,improve hope smugmug make better photographers dont want instagram want flicker,24,16.0,0,0.0,3,77,19
2,0.7,0.8,4.3,well laid interface ideal mobile platform identical pc based platform works well mobile use love,24,16.0,0,0.0,3,77,19
0,-0.15,0.2,4.3,negative thing option logout overall well done,24,16.0,0,0.0,3,77,19
2,0.2722222222222222,0.6555555555555556,4.3,easy navigate takes long load even connect fairly strong internet,24,16.0,0,0.0,3,77,19
2,0.8666666666666667,0.65,4.3,best sharing photo app great got plenty ideas experienced photographers,24,16.0,0,0.0,3,77,19
0,-0.0625,0.1479166666666666,4.3,weeks since uploaded small batch photos still showing camera roll also blank public view albums perform basic function exists,24,16.0,0,0.0,3,77,19
2,0.91,0.7800000000000001,4.3,good upload photos automatically organize edit stars update number photos delete option see album photos date taken upload date,24,16.0,0,0.0,3,77,19
0,-0.2,0.2,4.3,trouble logging yes cause asked passwords instead send email,24,16.0,0,0.0,3,77,19
2,0.2625,0.4,4.3,works great enjoy seeing sharing photographs amateur professional photographers,24,16.0,0,0.0,3,77,19
2,0.4,0.8,4.3,stop go wonderful gives gb online storage free ads nothing would like suggest developer add separate section images videos,24,16.0,0,0.0,3,77,19
2,0.7,0.6000000000000001,4.3,good share photos photography skill,24,16.0,0,0.0,3,77,19
0,-0.2916666666666666,0.75,4.3,fine desperately needs update utilise ratio screens etc around year,24,16.0,0,0.0,3,77,19
2,0.4916666666666667,0.625,4.3,truly great sharing photos seeing work information camera settings great help help improve photography skills,24,16.0,0,0.0,3,77,19
0,-0.525,0.525,4.3,would stars pathetic excuse location system foursquare,24,16.0,0,0.0,3,77,19
2,0.1468253968253968,0.5869047619047619,4.3,nice gives unlimited storage give option videos upload certain size means ca upload videos movies make matters worse monitors activity rules fallow else photos videos shared given downloaded bought legally apparently feels infringing copyrights get boot facebook enough worry deleting account stick others dagoo mega mediafire shoebox seem work fine gives options protects privacy monitor activity worries getting boot upload storage business,24,16.0,0,0.0,3,77,19
2,0.5,0.59,4.3,great app stars could filter searches date uploaded date taken relevant interesting great feature missing also slideshow feature,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,sign try,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,images loading dont like,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,ca choose folders upload upload whoever photos need,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,auto upload work,24,16.0,0,0.0,3,77,19
0,-0.125,0.3125,4.3,able multiple pics time please correct,24,16.0,0,0.0,3,77,19
2,1.0,0.75,4.3,great place photographers get together,24,16.0,0,0.0,3,77,19
2,0.2,0.6,4.3,improved lot time example edit replies comments even edit photos posting every day works great thing missing messaging flickrmail,24,16.0,0,0.0,3,77,19
0,-0.04375,0.33125,4.3,every time try share photo tumblr get logged apps think yahoo could least manage make compatible apparently even much ask,24,16.0,0,0.0,3,77,19
2,0.3787878787878787,0.6181818181818182,4.3,update installed latest update fix problem apart auto upload working ok folks flickr fix problem rating may auto upload still working flickr updated yesterday still working another new version auto upload still working,24,16.0,0,0.0,3,77,19
0,-0.4333333333333333,0.7523809523809524,4.3,worthless sadly ca even log begin simply says recognize info yet immediately log problems pc yes retried lot followed suggestions,24,16.0,0,0.0,3,77,19
0,-0.0124999999999999,0.5392857142857143,4.3,newer versions pretty much useless since albums simply load matter fast wifi connection albums sit never load know one uninstalled,24,16.0,0,0.0,3,77,19
2,0.1775,0.505,4.3,ok slow loading nice pictures would load next week could grow beard handful pics load even bars takes pleasure browsing images,24,16.0,0,0.0,3,77,19
0,-0.0066666666666666,0.5633333333333334,4.3,frequently load images like every version every phone ever even full speed wifi kinda lame,24,16.0,0,0.0,3,77,19
0,-0.25,0.5,4.3,pointless photos set auto upload everytime check see photos supposedly loading still uploading,24,16.0,0,0.0,3,77,19
2,0.2583333333333333,0.3072649572649572,4.3,great app except auto uploader uploads whatever wants making really unsafe backup pictures videos need clear data regularly trigger upload pictures videos uploaded first run,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,one thing found lacking ca batch processing need pc mac,24,16.0,0,0.0,3,77,19
2,0.3,0.0,4.3,flickr pics would really useful could arrange albums order place,24,16.0,0,0.0,3,77,19
2,0.53125,0.49375,4.3,love app would like newsfeed like experience like instagram facebook able multiple tags otherwise great app,24,16.0,0,0.0,3,77,19
2,0.5,0.5,4.3,improve hope smugmug make better photographers dont want instagram want flicker,24,16.0,0,0.0,3,77,19
2,0.7,0.8,4.3,well laid interface ideal mobile platform identical pc based platform works well mobile use love,24,16.0,0,0.0,3,77,19
2,0.345,0.4466666666666666,4.3,love app give opportunity show works also part highly rated photography community without distraction instagram contain thank much opportunity,24,16.0,0,0.0,3,77,19
2,0.2722222222222222,0.6555555555555556,4.3,easy navigate takes long load even connect fairly strong internet,24,16.0,0,0.0,3,77,19
0,-0.4,0.55,4.3,awful wants auto upload photos find way upload image pc mac,24,16.0,0,0.0,3,77,19
0,-0.2,0.2,4.3,trouble logging yes cause asked passwords instead send email,24,16.0,0,0.0,3,77,19
2,0.2625,0.4,4.3,works great enjoy seeing sharing photographs amateur professional photographers,24,16.0,0,0.0,3,77,19
2,0.4,0.8,4.3,stop go wonderful gives gb online storage free ads nothing would like suggest developer add separate section images videos,24,16.0,0,0.0,3,77,19
2,0.7,0.6000000000000001,4.3,good share photos photography skill,24,16.0,0,0.0,3,77,19
0,-0.2916666666666666,0.75,4.3,fine desperately needs update utilise ratio screens etc around year,24,16.0,0,0.0,3,77,19
2,0.4916666666666667,0.625,4.3,truly great sharing photos seeing work information camera settings great help help improve photography skills,24,16.0,0,0.0,3,77,19
0,-0.525,0.525,4.3,would stars pathetic excuse location system foursquare,24,16.0,0,0.0,3,77,19
2,0.1468253968253968,0.5869047619047619,4.3,nice gives unlimited storage give option videos upload certain size means ca upload videos movies make matters worse monitors activity rules fallow else photos videos shared given downloaded bought legally apparently feels infringing copyrights get boot facebook enough worry deleting account stick others dagoo mega mediafire shoebox seem work fine gives options protects privacy monitor activity worries getting boot upload storage business,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,images loading dont like,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,ca choose folders upload upload whoever photos need,24,16.0,0,0.0,3,77,19
1,0.0,0.0,4.3,auto upload work,24,16.0,0,0.0,3,77,19
0,-0.125,0.3125,4.3,able multiple pics time please correct,24,16.0,0,0.0,3,77,19
2,1.0,0.75,4.3,great place photographers get together,24,16.0,0,0.0,3,77,19
2,1.0,1.0,4.4,excellent beyond others,30,3.1,0,0.0,1,104,16
2,0.2428571428571428,0.3976190476190476,4.4,see low fare calculator appears calendar find icons calendar filed prices compare also multi city search limited stops otherwise great,30,3.1,0,0.0,1,104,16
2,0.0999999999999999,0.4499999999999999,4.4,way slow ca bring saved flight web better using chrome,30,3.1,0,0.0,1,104,16
1,0.0,0.0,4.4,garbage immediate uninstall,30,3.1,0,0.0,1,104,16
1,0.0,0.0,4.4,show delta airlines online version,30,3.1,0,0.0,1,104,16
0,-0.5,0.8,4.4,horrible interface nothing like website different results filters work hr time format ca change,30,3.1,0,0.0,1,104,16
0,-0.35,0.75,4.4,getting vastly different results search website painful navigate way share details,30,3.1,0,0.0,1,104,16
2,0.0389204545454545,0.4568181818181818,4.4,tickets bought ended linking justairtickets promised free cancelation called said free extremely difficult multiple phone calls emails multiple different people verification conference call bank etc expect fraudulent charges card going forward update later fraud account getting new card,30,3.1,0,0.0,1,104,16
2,0.2625,0.4958333333333333,4.4,need remove kissandfly ticket time try purchase tell credit card second time price change first fly total scam,30,3.1,0,0.0,1,104,16
0,-0.7875,1.0,4.4,brutal kinds bugs ca trust results ugly ui,30,3.1,0,0.0,1,104,16
